Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
280,1717181716332,31/05/2024 18:55:16,1717163716332,-5,31/05/2024 08:55:16,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration5,Screen 2,mgysds,2,response,tear.png,1130.3,1116.7,1130.3,1130.3,1116.7,1130.3,1,1130.3,0,0,,Click Response,tear,5,object-666,CA_iteration5,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1130
281,1717181718285,31/05/2024 18:55:18,1717163718285,-5,31/05/2024 08:55:18,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration5,Screen 1,989zes,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-659,CA_iteration5,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1130
282,1717181718286,31/05/2024 18:55:18,1717163718286,-5,31/05/2024 08:55:18,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration5,Screen 2,mgysds,2,info,audio started,1.999999857,0,1.999999857,1.999999857,0,1.999999857,1,1.999999857,0,0,,Audio Clip,audio,1,object-662,CA_iteration5,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1130
283,1717181718746,31/05/2024 18:55:18,1717163718746,-5,31/05/2024 08:55:18,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration5,Screen 2,mgysds,2,info,audio finished,461.9999999,450,461.9999999,461.9999999,450,461.9999999,1,461.9999999,0,0,,Audio Clip,audio,1,object-662,CA_iteration5,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1130
284,1717181720031,31/05/2024 18:55:20,1717163720031,-5,31/05/2024 08:55:20,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration5,Screen 2,mgysds,2,response,tear.png,1746.8,1733.2,1746.8,1746.8,1733.2,1746.8,1,1746.8,0,0,,Click Response,tear,5,object-666,CA_iteration5,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1747
285,1717181721985,31/05/2024 18:55:21,1717163721985,-5,31/05/2024 08:55:21,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration5,Screen 1,989zes,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-659,CA_iteration5,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1747
286,1717181721992,31/05/2024 18:55:21,1717163721992,-5,31/05/2024 08:55:21,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration5,Screen 2,mgysds,2,info,audio started,7.599999952,0,7.599999952,7.599999952,0,7.599999952,1,7.599999952,0,0,,Audio Clip,audio,1,object-662,CA_iteration5,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1747
287,1717181722456,31/05/2024 18:55:22,1717163722456,-5,31/05/2024 08:55:22,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration5,Screen 2,mgysds,2,info,audio finished,471.6,466.6,471.6,471.6,466.6,471.6,1,471.6,0,0,,Audio Clip,audio,1,object-662,CA_iteration5,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1747
288,1717181722899,31/05/2024 18:55:22,1717163722899,-5,31/05/2024 08:55:22,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration5,Screen 2,mgysds,2,response,tear.png,915,900,915,915,900,915,1,915,0,0,,Click Response,tear,5,object-666,CA_iteration5,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,915
289,1717181724851,31/05/2024 18:55:24,1717163724851,-5,31/05/2024 08:55:24,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,915
290,1717181724853,31/05/2024 18:55:24,1717163724853,-5,31/05/2024 08:55:24,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration6,Screen 2,kgtoms,2,info,audio started,2.599999857,0,2.599999857,2.599999857,0,2.599999857,1,2.599999857,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,915
291,1717181725310,31/05/2024 18:55:25,1717163725310,-5,31/05/2024 08:55:25,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,459.7,450,459.7,459.7,450,459.7,1,459.7,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,915
292,1717181726120,31/05/2024 18:55:26,1717163726120,-5,31/05/2024 08:55:26,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration6,Screen 2,kgtoms,2,response,deer.png,1269.4,1266.5,1269.4,1269.4,1266.5,1269.4,1,1269.4,0,0,,Click Response,deer,4,object-672,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1269
293,1717181728084,31/05/2024 18:55:28,1717163728084,-5,31/05/2024 08:55:28,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.7,1966.7,1966.7,1966.7,1966.7,1966.7,1,1966.7,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1269
294,1717181728086,31/05/2024 18:55:28,1717163728086,-5,31/05/2024 08:55:28,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration6,Screen 2,kgtoms,2,info,audio started,2.099999905,0,2.099999905,2.099999905,0,2.099999905,1,2.099999905,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1269
295,1717181728532,31/05/2024 18:55:28,1717163728532,-5,31/05/2024 08:55:28,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,447.7,433.3,447.7,447.7,433.3,447.7,1,447.7,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1269
296,1717181729079,31/05/2024 18:55:29,1717163729079,-5,31/05/2024 08:55:29,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration6,Screen 2,kgtoms,2,response,deer.png,995.2,983.4,995.2,995.2,983.4,995.2,1,995.2,0,0,,Click Response,deer,4,object-672,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,995
297,1717181731034,31/05/2024 18:55:31,1717163731034,-5,31/05/2024 08:55:31,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.4,1966.4,1966.4,1966.4,1966.4,1966.4,1,1966.4,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,995
298,1717181731036,31/05/2024 18:55:31,1717163731036,-5,31/05/2024 08:55:31,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration6,Screen 2,kgtoms,2,info,audio started,2.400000048,0,2.400000048,2.400000048,0,2.400000048,1,2.400000048,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,995
299,1717181731497,31/05/2024 18:55:31,1717163731497,-5,31/05/2024 08:55:31,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,463.5,450,463.5,463.5,450,463.5,1,463.5,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,995
300,1717181732011,31/05/2024 18:55:32,1717163732011,-5,31/05/2024 08:55:32,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration6,Screen 2,kgtoms,2,response,tear.png,977.4,966.7,977.4,977.4,966.7,977.4,1,977.4,0,0,,Click Response,tear,5,object-673,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,977
301,1717181733968,31/05/2024 18:55:33,1717163733968,-5,31/05/2024 08:55:33,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,977
302,1717181733969,31/05/2024 18:55:33,1717163733969,-5,31/05/2024 08:55:33,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration6,Screen 2,kgtoms,2,info,audio started,2.099999905,0,2.099999905,2.099999905,0,2.099999905,1,2.099999905,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,977
303,1717181734433,31/05/2024 18:55:34,1717163734433,-5,31/05/2024 08:55:34,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,465.8,450,465.8,465.8,450,465.8,1,465.8,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,977
304,1717181734868,31/05/2024 18:55:34,1717163734868,-5,31/05/2024 08:55:34,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration6,Screen 2,kgtoms,2,response,tear.png,900,883.4,900,900,883.4,900,1,900,0,0,,Click Response,tear,5,object-673,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,900
305,1717181736820,31/05/2024 18:55:36,1717163736820,-5,31/05/2024 08:55:36,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,900
306,1717181736822,31/05/2024 18:55:36,1717163736822,-5,31/05/2024 08:55:36,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration6,Screen 2,kgtoms,2,info,audio started,4.6,0,4.6,4.6,0,4.6,1,4.6,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,900
307,1717181737275,31/05/2024 18:55:37,1717163737275,-5,31/05/2024 08:55:37,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,457.9,450,457.9,457.9,450,457.9,1,457.9,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,900
308,1717181737716,31/05/2024 18:55:37,1717163737716,-5,31/05/2024 08:55:37,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration6,Screen 2,kgtoms,2,response,deer.png,898.1,883.3,898.1,898.1,883.3,898.1,1,898.1,0,0,,Click Response,deer,4,object-672,CA_iteration6,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,898
309,1717181739668,31/05/2024 18:55:39,1717163739668,-5,31/05/2024 08:55:39,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,898
310,1717181739669,31/05/2024 18:55:39,1717163739669,-5,31/05/2024 08:55:39,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration6,Screen 2,kgtoms,2,info,audio started,2.2,0,2.2,2.2,0,2.2,1,2.2,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,898
311,1717181740137,31/05/2024 18:55:40,1717163740137,-5,31/05/2024 08:55:40,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,470.2,466.6,470.2,470.2,466.6,470.2,1,470.2,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,898
312,1717181740500,31/05/2024 18:55:40,1717163740500,-5,31/05/2024 08:55:40,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration6,Screen 2,kgtoms,2,response,tear.png,832.5,816.7,832.5,832.5,816.7,832.5,1,832.5,0,0,,Click Response,tear,5,object-673,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,832
313,1717181742451,31/05/2024 18:55:42,1717163742451,-5,31/05/2024 08:55:42,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,CA_iteration6,Screen 1,57d4g9,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-675,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,832
314,1717181742457,31/05/2024 18:55:42,1717163742457,-5,31/05/2024 08:55:42,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,CA_iteration6,Screen 2,kgtoms,2,info,audio started,7,0,7,7,0,7,1,7,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,832
315,1717181742906,31/05/2024 18:55:42,1717163742906,-5,31/05/2024 08:55:42,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,CA_iteration6,Screen 2,kgtoms,2,info,audio finished,456.0999999,450.1,456.0999999,456.0999999,450.1,456.0999999,1,456.0999999,0,0,,Audio Clip,audio,1,object-669,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,832
316,1717181743323,31/05/2024 18:55:43,1717163743323,-5,31/05/2024 08:55:43,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,CA_iteration6,Screen 2,kgtoms,2,response,deer.png,873,866.7,873,873,866.7,873,1,873,0,0,,Click Response,deer,4,object-672,CA_iteration6,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,873
