Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
125,1717182359833,31/05/2024 19:05:59,1717167959833,-4,31/05/2024 11:05:59,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,CA_iteration2,Screen 1,vt3aom,1,continue,,1964.9,1964.9,1964.9,1964.9,1964.9,1964.9,1,1964.9,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2216
126,1717182359835,31/05/2024 19:05:59,1717167959835,-4,31/05/2024 11:05:59,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,CA_iteration2,Screen 2,uks9q1,2,info,audio started,1.699999905,0,1.699999905,1.699999905,0,1.699999905,1,1.699999905,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2216
127,1717182360291,31/05/2024 19:06:00,1717167960291,-4,31/05/2024 11:06:00,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,458.3,449.7,458.3,458.3,449.7,458.3,1,458.3,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2216
128,1717182362860,31/05/2024 19:06:02,1717167962860,-4,31/05/2024 11:06:02,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,CA_iteration2,Screen 2,uks9q1,2,response,tear.png,3027.4,3014.1,3027.4,3027.4,3014.1,3027.4,1,3027.4,0,0,,Click Response,tear,5,object-596,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3027
129,1717182364812,31/05/2024 19:06:04,1717167964812,-4,31/05/2024 11:06:04,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,CA_iteration2,Screen 1,vt3aom,1,continue,,1965.2,1965.2,1965.2,1965.2,1965.2,1965.2,1,1965.2,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3027
130,1717182364818,31/05/2024 19:06:04,1717167964818,-4,31/05/2024 11:06:04,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,CA_iteration2,Screen 2,uks9q1,2,info,audio started,5.8,0,5.8,5.8,0,5.8,1,5.8,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3027
131,1717182365286,31/05/2024 19:06:05,1717167965286,-4,31/05/2024 11:06:05,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,473.5,465.9,473.5,473.5,465.9,473.5,1,473.5,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,3027
132,1717182367076,31/05/2024 19:06:07,1717167967076,-4,31/05/2024 11:06:07,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,CA_iteration2,Screen 2,uks9q1,2,response,tear.png,2263.4,2247.6,2263.4,2263.4,2247.6,2263.4,1,2263.4,0,0,,Click Response,tear,5,object-596,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2263
133,1717182369026,31/05/2024 19:06:09,1717167969026,-4,31/05/2024 11:06:09,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration2,Screen 1,vt3aom,1,continue,,1964.9,1964.9,1964.9,1964.9,1964.9,1964.9,1,1964.9,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2263
134,1717182369029,31/05/2024 19:06:09,1717167969029,-4,31/05/2024 11:06:09,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration2,Screen 2,uks9q1,2,info,audio started,4.199999857,0,4.199999857,4.199999857,0,4.199999857,1,4.199999857,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2263
135,1717182369496,31/05/2024 19:06:09,1717167969496,-4,31/05/2024 11:06:09,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,471,466.3,471,471,466.3,471,1,471,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2263
136,1717182370024,31/05/2024 19:06:10,1717167970024,-4,31/05/2024 11:06:10,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration2,Screen 2,uks9q1,2,response,tear.png,998.6999999,982.8,998.6999999,998.6999999,982.8,998.6999999,1,998.6999999,0,0,,Click Response,tear,5,object-596,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,999
137,1717182371973,31/05/2024 19:06:11,1717167971973,-4,31/05/2024 11:06:11,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration2,Screen 1,vt3aom,1,continue,,1964.6,1964.6,1964.6,1964.6,1964.6,1964.6,1,1964.6,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,999
138,1717182371974,31/05/2024 19:06:11,1717167971974,-4,31/05/2024 11:06:11,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration2,Screen 2,uks9q1,2,info,audio started,2.600000048,0,2.600000048,2.600000048,0,2.600000048,1,2.600000048,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,999
139,1717182372432,31/05/2024 19:06:12,1717167972432,-4,31/05/2024 11:06:12,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,460.4,449.9,460.4,460.4,449.9,460.4,1,460.4,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,999
140,1717182372935,31/05/2024 19:06:12,1717167972935,-4,31/05/2024 11:06:12,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration2,Screen 2,uks9q1,2,response,deer.png,962.6,949.4,962.6,962.6,949.4,962.6,1,962.6,0,0,,Click Response,deer,4,object-595,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,963
141,1717182374886,31/05/2024 19:06:14,1717167974886,-4,31/05/2024 11:06:14,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration2,Screen 1,vt3aom,1,continue,,1964.6,1964.6,1964.6,1964.6,1964.6,1964.6,1,1964.6,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,963
142,1717182374893,31/05/2024 19:06:14,1717167974893,-4,31/05/2024 11:06:14,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration2,Screen 2,uks9q1,2,info,audio started,7.4,0,7.4,7.4,0,7.4,1,7.4,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,963
143,1717182375340,31/05/2024 19:06:15,1717167975340,-4,31/05/2024 11:06:15,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,453.6,449.6,453.6,453.6,449.6,453.6,1,453.6,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,963
144,1717182376205,31/05/2024 19:06:16,1717167976205,-4,31/05/2024 11:06:16,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration2,Screen 2,uks9q1,2,response,pier.png,1318.6,1315.5,1318.6,1318.6,1315.5,1318.6,1,1318.6,0,0,,Click Response,pier,3,object-594,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pier.png,1319
145,1717182378167,31/05/2024 19:06:18,1717167978167,-4,31/05/2024 11:06:18,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration3,Screen 1,tqpf3z,1,continue,,1965.2,1965.2,1965.2,1965.2,1965.2,1965.2,1,1965.2,0,0,,Fixation Timing,Fixation,1,object-634,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pier.png,1319
146,1717182378169,31/05/2024 19:06:18,1717167978169,-4,31/05/2024 11:06:18,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration3,Screen 2,rctwvu,2,info,audio started,2.099999857,0,2.099999857,2.099999857,0,2.099999857,1,2.099999857,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pier.png,1319
147,1717182378629,31/05/2024 19:06:18,1717167978629,-4,31/05/2024 11:06:18,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration3,Screen 2,rctwvu,2,info,audio finished,462.2999999,449.6,462.2999999,462.2999999,449.6,462.2999999,1,462.2999999,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pier.png,1319
148,1717182379059,31/05/2024 19:06:19,1717167979059,-4,31/05/2024 11:06:19,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration3,Screen 2,rctwvu,2,response,tear.png,892,882.3,892,892,882.3,892,1,892,0,0,,Click Response,tear,5,object-648,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,892
149,1717182381014,31/05/2024 19:06:21,1717167981014,-4,31/05/2024 11:06:21,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration3,Screen 1,tqpf3z,1,continue,,1965,1965,1965,1965,1965,1965,1,1965,0,0,,Fixation Timing,Fixation,1,object-634,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,892
150,1717182381018,31/05/2024 19:06:21,1717167981018,-4,31/05/2024 11:06:21,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration3,Screen 2,rctwvu,2,info,audio started,3.799999857,0,3.799999857,3.799999857,0,3.799999857,1,3.799999857,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,892
151,1717182381464,31/05/2024 19:06:21,1717167981464,-4,31/05/2024 11:06:21,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration3,Screen 2,rctwvu,2,info,audio finished,449.3,432.8,449.3,449.3,432.8,449.3,1,449.3,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,892
152,1717182382227,31/05/2024 19:06:22,1717167982227,-4,31/05/2024 11:06:22,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration3,Screen 2,rctwvu,2,response,deer.png,1212.6,1198.8,1212.6,1212.6,1198.8,1212.6,1,1212.6,0,0,,Click Response,deer,4,object-647,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1213
153,1717182384178,31/05/2024 19:06:24,1717167984178,-4,31/05/2024 11:06:24,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration3,Screen 1,tqpf3z,1,continue,,1965.3,1965.3,1965.3,1965.3,1965.3,1965.3,1,1965.3,0,0,,Fixation Timing,Fixation,1,object-634,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1213
154,1717182384180,31/05/2024 19:06:24,1717167984180,-4,31/05/2024 11:06:24,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration3,Screen 2,rctwvu,2,info,audio started,2.399999905,0,2.399999905,2.399999905,0,2.399999905,1,2.399999905,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1213
155,1717182384630,31/05/2024 19:06:24,1717167984630,-4,31/05/2024 11:06:24,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration3,Screen 2,rctwvu,2,info,audio finished,451.6999999,449.6,451.6999999,451.6999999,449.6,451.6999999,1,451.6999999,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1213
156,1717182384946,31/05/2024 19:06:24,1717167984946,-4,31/05/2024 11:06:24,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration3,Screen 2,rctwvu,2,response,deer.png,767.6,765.7,767.6,767.6,765.7,767.6,1,767.6,0,0,,Click Response,deer,4,object-647,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,768
157,1717182386910,31/05/2024 19:06:26,1717167986910,-4,31/05/2024 11:06:26,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration3,Screen 1,tqpf3z,1,continue,,1964.8,1964.8,1964.8,1964.8,1964.8,1964.8,1,1964.8,0,0,,Fixation Timing,Fixation,1,object-634,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,768
158,1717182386914,31/05/2024 19:06:26,1717167986914,-4,31/05/2024 11:06:26,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration3,Screen 2,rctwvu,2,info,audio started,5.500000048,0,5.500000048,5.500000048,0,5.500000048,1,5.500000048,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,768
159,1717182387378,31/05/2024 19:06:27,1717167987378,-4,31/05/2024 11:06:27,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration3,Screen 2,rctwvu,2,info,audio finished,469.1999999,466.4,469.1999999,469.1999999,466.4,469.1999999,1,469.1999999,0,0,,Audio Clip,audio,1,object-644,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,768
160,1717182387812,31/05/2024 19:06:27,1717167987812,-4,31/05/2024 11:06:27,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration3,Screen 2,rctwvu,2,response,tear.png,903,899.4,903,903,899.4,903,1,903,0,0,,Click Response,tear,5,object-648,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,903
161,1717182389773,31/05/2024 19:06:29,1717167989773,-4,31/05/2024 11:06:29,178210,45,task-ap5c,,37978485,BLIND,11178819,,complete,,665a1baf152454bb2e6303d1,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2560x1080,722x949,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration3,Screen 1,tqpf3z,1,continue,,1964.7,1964.7,1964.7,1964.7,1964.7,1964.7,1,1964.7,0,0,,Fixation Timing,Fixation,1,object-634,CA_iteration3,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,903
