Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
84,1717038603886,30/05/2024 03:10:03,1717020603886,-5,29/05/2024 17:10:03,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,1857.6,1851.1,1857.6,1857.6,1851.1,1857.6,1,1857.6,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1858
85,1717038605862,30/05/2024 03:10:05,1717020605862,-5,29/05/2024 17:10:05,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration1,Screen 1,a5fmtd,1,continue,,1985.6,1985.6,1985.6,1985.6,1985.6,1985.6,1,1985.6,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1858
86,1717038605867,30/05/2024 03:10:05,1717020605867,-5,29/05/2024 17:10:05,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration1,Screen 2,et2wz8,2,info,audio started,6.499999994,0,6.499999994,6.499999994,0,6.499999994,1,6.499999994,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1858
87,1717038606344,30/05/2024 03:10:06,1717020606344,-5,29/05/2024 17:10:06,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,482.7,475.1,482.7,482.7,475.1,482.7,1,482.7,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1858
88,1717038606687,30/05/2024 03:10:06,1717020606687,-5,29/05/2024 17:10:06,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,824.7,816.4,824.7,824.7,816.4,824.7,1,824.7,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,825
89,1717038608661,30/05/2024 03:10:08,1717020608661,-5,29/05/2024 17:10:08,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration1,Screen 1,a5fmtd,1,continue,,1982.6,1982.6,1982.6,1982.6,1982.6,1982.6,1,1982.6,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,825
90,1717038608666,30/05/2024 03:10:08,1717020608666,-5,29/05/2024 17:10:08,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration1,Screen 2,et2wz8,2,info,audio started,5.799999991,0,5.799999991,5.799999991,0,5.799999991,1,5.799999991,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,825
91,1717038609132,30/05/2024 03:10:09,1717020609132,-5,29/05/2024 17:10:09,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,472,466.7,472,472,466.7,472,1,472,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,825
92,1717038609454,30/05/2024 03:10:09,1717020609454,-5,29/05/2024 17:10:09,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,792,783.6,792,792,783.6,792,1,792,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,792
93,1717038611426,30/05/2024 03:10:11,1717020611426,-5,29/05/2024 17:10:11,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration1,Screen 1,a5fmtd,1,continue,,1982.3,1982.3,1982.3,1982.3,1982.3,1982.3,1,1982.3,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,792
94,1717038611431,30/05/2024 03:10:11,1717020611431,-5,29/05/2024 17:10:11,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration1,Screen 2,et2wz8,2,info,audio started,5.099999994,0,5.099999994,5.099999994,0,5.099999994,1,5.099999994,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,792
95,1717038611907,30/05/2024 03:10:11,1717020611907,-5,29/05/2024 17:10:11,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,480.5,476.6,480.5,480.5,476.6,480.5,1,480.5,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,792
96,1717038612157,30/05/2024 03:10:12,1717020612157,-5,29/05/2024 17:10:12,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,731.1,725.9,731.1,731.1,725.9,731.1,1,731.1,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,731
97,1717038614140,30/05/2024 03:10:14,1717020614140,-5,29/05/2024 17:10:14,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration2,Screen 1,vt3aom,1,continue,,1987.4,1987.4,1987.4,1987.4,1987.4,1987.4,1,1987.4,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,731
98,1717038614144,30/05/2024 03:10:14,1717020614144,-5,29/05/2024 17:10:14,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration2,Screen 2,uks9q1,2,info,audio started,5.2,0,5.2,5.2,0,5.2,1,5.2,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,731
99,1717038614607,30/05/2024 03:10:14,1717020614607,-5,29/05/2024 17:10:14,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,467,459.2,467,467,459.2,467,1,467,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,731
100,1717038614641,30/05/2024 03:10:14,1717020614641,-5,29/05/2024 17:10:14,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration2,Screen 2,uks9q1,2,response,deer.png,500.5,492.3,500.5,500.5,492.3,500.5,1,500.5,0,0,,Click Response,deer,4,object-595,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,501
101,1717038616614,30/05/2024 03:10:16,1717020616614,-5,29/05/2024 17:10:16,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration2,Screen 1,vt3aom,1,continue,,1982.5,1982.5,1982.5,1982.5,1982.5,1982.5,1,1982.5,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,501
102,1717038616619,30/05/2024 03:10:16,1717020616619,-5,29/05/2024 17:10:16,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration2,Screen 2,uks9q1,2,info,audio started,5.199999997,0,5.199999997,5.199999997,0,5.199999997,1,5.199999997,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,501
103,1717038617116,30/05/2024 03:10:17,1717020617116,-5,29/05/2024 17:10:17,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,501.6,497.3,501.6,501.6,497.3,501.6,1,501.6,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,501
104,1717038617896,30/05/2024 03:10:17,1717020617896,-5,29/05/2024 17:10:17,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration2,Screen 2,uks9q1,2,response,tear.png,1281.5,1275.3,1281.5,1281.5,1275.3,1281.5,1,1281.5,0,0,,Click Response,tear,5,object-596,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1281
105,1717038619878,30/05/2024 03:10:19,1717020619878,-5,29/05/2024 17:10:19,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration2,Screen 1,vt3aom,1,continue,,1988.2,1988.2,1988.2,1988.2,1988.2,1988.2,1,1988.2,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1281
106,1717038619886,30/05/2024 03:10:19,1717020619886,-5,29/05/2024 17:10:19,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration2,Screen 2,uks9q1,2,info,audio started,8.600000003,0,8.600000003,8.600000003,0,8.600000003,1,8.600000003,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1281
107,1717038620382,30/05/2024 03:10:20,1717020620382,-5,29/05/2024 17:10:20,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,504.1,499.9,504.1,504.1,499.9,504.1,1,504.1,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1281
108,1717038620738,30/05/2024 03:10:20,1717020620738,-5,29/05/2024 17:10:20,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration2,Screen 2,uks9q1,2,response,tear.png,859.4,855.5,859.4,859.4,855.5,859.4,1,859.4,0,0,,Click Response,tear,5,object-596,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,859
109,1717038622714,30/05/2024 03:10:22,1717020622714,-5,29/05/2024 17:10:22,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration2,Screen 1,vt3aom,1,continue,,1980.6,1980.6,1980.6,1980.6,1980.6,1980.6,1,1980.6,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,859
110,1717038622719,30/05/2024 03:10:22,1717020622719,-5,29/05/2024 17:10:22,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration2,Screen 2,uks9q1,2,info,audio started,5.8,0,5.8,5.8,0,5.8,1,5.8,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,859
111,1717038623181,30/05/2024 03:10:23,1717020623181,-5,29/05/2024 17:10:23,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,467.2,459.4,467.2,467.2,459.4,467.2,1,467.2,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,859
112,1717038623576,30/05/2024 03:10:23,1717020623576,-5,29/05/2024 17:10:23,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration2,Screen 2,uks9q1,2,response,deer.png,861,856.9,861,861,856.9,861,1,861,0,0,,Click Response,deer,4,object-595,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,861
113,1717038625556,30/05/2024 03:10:25,1717020625556,-5,29/05/2024 17:10:25,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration2,Screen 1,vt3aom,1,continue,,1984.8,1984.8,1984.8,1984.8,1984.8,1984.8,1,1984.8,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,861
114,1717038625561,30/05/2024 03:10:25,1717020625561,-5,29/05/2024 17:10:25,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration2,Screen 2,uks9q1,2,info,audio started,5.899999997,0,5.899999997,5.899999997,0,5.899999997,1,5.899999997,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,861
115,1717038626047,30/05/2024 03:10:26,1717020626047,-5,29/05/2024 17:10:26,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,491.7,484.6,491.7,491.7,484.6,491.7,1,491.7,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,861
116,1717038626916,30/05/2024 03:10:26,1717020626916,-5,29/05/2024 17:10:26,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration2,Screen 2,uks9q1,2,response,deer.png,1359.8,1354.9,1359.8,1359.8,1354.9,1359.8,1,1359.8,0,0,,Click Response,deer,4,object-595,CA_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1360
117,1717038628896,30/05/2024 03:10:28,1717020628896,-5,29/05/2024 17:10:28,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration2,Screen 1,vt3aom,1,continue,,1983.4,1983.4,1983.4,1983.4,1983.4,1983.4,1,1983.4,0,0,,Fixation Timing,Fixation,1,object-589,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1360
118,1717038628900,30/05/2024 03:10:28,1717020628900,-5,29/05/2024 17:10:28,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration2,Screen 2,uks9q1,2,info,audio started,6.500000003,0,6.500000003,6.500000003,0,6.500000003,1,6.500000003,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1360
119,1717038629406,30/05/2024 03:10:29,1717020629406,-5,29/05/2024 17:10:29,178210,44,task-ap5c,,37940524,BLIND,11169645,,complete,,6657ed6ba6f8fd9a00ebd7bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1728x1117,1397x878,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration2,Screen 2,uks9q1,2,info,audio finished,512.1,508.7,512.1,512.1,508.7,512.1,1,512.1,0,0,,Audio Clip,audio,1,object-592,CA_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1360
